1;NordavindDNB|riolu!;379999803
2;Law¬тєснηо.STIHL;311600897
3;racehans.STIHL;123157754
4;»Kripke;97831325
5;»мєс¬ｱんﾉﾚ〢ғฟ๏;42577741
6;!dameager!;34721385
7;TnT|Lucario;32803805
8;«厶ア»Runner;27067251
9;λиפгıIZeŗefIıмєс;24640240
10;Ŀĸя¬Τυявοॆ;20839191
11;always²;18407725
12;ғฟ๏〢Schmaniol.STIHL;17583681
13;(((๙ครใวคภツ.8.1;13728077
14;Spee:D;10854277
15;#U.1.L.Constantin;10404750
16;TSMGranaDy!STIHL;10227457
17;»ЯтА«Blizz;10049075
18;DerruppigePinkipu;9963160
19;ѕтух.STIHL;8416880
20;»мєс¬TMshocko.0;7867299
21;Visionary;7389623
22;λиפгıIjooey;7089168
23;fвĭŴέŖήi;6859756
24;Steffen93;6275709
25;»кıllєя«''';5902763
26;ฬคงε.PhilKos;5664928
27;|lDgAl|ИैaHCॆo3;5266016
28;Chaos;5256803
29;Ŀĸя¬M4x1.STIHL;5097466
30;heinrichsson;5090028
31;~Zaitsev`;4938118
32;|lDgAl|HeXeRMaNBF;4763681
33;euklid;4569291
34;teddyleins_zweit_frau;4274224
35;chen65;4229625
36;TnTpassiI|GC;4133857
37;ғฟ๏.Logic;3833847
38;тв»פаякι!;3814859
39;Ebro;3804966
40;Akira;3794161
41;|ηงίऽ๋ίъוэ«đampf॥;3552281
42;»TaC«ङैɷÐɷMツ;3460284
43;Ŀυсĸеяѕ¬Ðēτเתน;3409353
44;-NukeDragon-;3147672
45;XR~Mr.Bones;3120579
46;Ŗėvėη'Дтzε-Ρεηĝ;3062564
47;exÐ|Bladee;3024057
48;leandagu';3004627
49;nbspŁĬżť@Z;2719106
50;ςс๙єωの¬メูล๏๙ื็ภ����;2707682
51;Neyter;2673201
52;Jaeger;2571628
53;GNDjinho;2522136
54;Һקςоופεוѕε;2522050
55;|lDgAl|ИैaHCॆo3;2503124
56;989.kH;2428431
57;.asozialer.hal.ko;2396326
58;Dunno|Neon;2362794
59;10°Lนkε«;2336033
60;Ńitřoχツ;2266279
61;Јσнηηуғιχะ;2187229
62;Maddin-GÖ;2113391
63;хγ»looo;2099968
64;Junidan龍;2096635
65;EasyืX;2087852
66;UwS||Franzis²;2070309
67;ΧЯ//Асίδ*GG;2026056
68;Hyker///нот;2021743
69;Mini;1992291
70;Germany///Paddi.iGn;1987396
71;Nasenbär;1977277
72;apΧ.คใεאD;1947353
73;Schnuffi;1945600
74;thewne;1939631
75;sebi;1930197
76;Crucial;1919403
77;&#60DoPN&#62Jan;1881556
78;zero|Skywalker;1879260
79;ѕтι¬Gै२६ॆiिु〤;1772433
80;Spud_Murphy;1770260
81;oldschmaniaccount;1760677
82;LSD|Dengel;1758131
83;Achmedツ;1753907
84;פэ//ไ»є๔๔уッєу;1743017
85;ŋξţźÔňξ;1727558
86;ScrewD.¬Kenji;1706607
87;meow²;1696829
88;FISCH;1675305
89;UGUMULUGU;1666257
90;Penisotter;1656114
91;ѕקεεの»Alecz;1624819
92;TnTのiהgò.Óｯ;1622991
93;»хтвн;1620751
94;ĐξvïLツ°;1615330
95;Frosch;1609128
96;da¢SP´killervirus.シ;1598178
97;ЯҒ»Ritus!;1591280
98;DrehspießfleischimBrot;1576369
99;νѕρ.Luuuke!;1569722
100;~ѕтоямісаиѕ~/Errish!;1545938
